order_id,customer_id,order_date,product_category,product_name,quantity,unit_price,discount_percent,subtotal,shipping_cost,tax_amount,total_amount,payment_method,order_status,shipping_method,order_channel,coupon_code,estimated_delivery_days,customer_rating,return_reason
7962703,359234,2024-04-14,Electronics,Mechanical Keyboard,1,86.43,0,86.43,24.99,5.19,116.61,Credit Card,Delivered,Next-Day,Website,,1,5.0,
7949532,209703,2024-04-15,Books,Science Fiction Epic,1,6.86,0,6.86,5.99,0.89,13.74,Debit Card,Cancelled,Standard,Website,,7,,
3792602,764258,2024-04-15,Beauty & Personal Care,Electric Razor,2,39.09,0,78.18,0.0,4.89,83.07,Credit Card,Delivered,Standard,Mobile App,,7,5.0,
9292574,695078,2024-04-15,Beauty & Personal Care,Shampoo & Conditioner Set,2,34.67,0,69.34,0.0,5.72,75.06,PayPal,Delivered,Free Pickup,Mobile App,,0,5.0,
4107714,112534,2024-04-15,Beauty & Personal Care,Sunscreen SPF50,3,22.83,25,51.37,5.99,3.08,60.44,Credit Card,Returned,Standard,Website,FLASH30,7,,Wrong Size
1018234,889948,2024-04-15,Beauty & Personal Care,Vitamin C Serum,2,41.73,5,79.29,0.0,6.54,85.83,Debit Card,Cancelled,Free Pickup,Website,HOLIDAY25,0,,
6345321,530251,2024-04-16,Electronics,Noise-Cancelling Headphones,2,131.42,20,210.27,0.0,27.34,237.61,PayPal,Returned,Standard,Website,WELCOME10,7,,Defective Item
7911743,475043,2024-04-16,Clothing,Women's Yoga Pants,3,45.03,0,135.09,0.0,17.56,152.65,PayPal,Returned,Standard,Website,,7,,Wrong Size
6286250,427055,2024-04-16,Office Supplies,Sticky Notes Pack,1,67.65,0,67.65,27.99,13.53,109.17,,Delivered,Next-Day,Mobile App,,1,3.0,
8838541,350253,2024-04-17,Sports & Outdoors,Camping Tent,2,120.02,0,240.04,0.0,14.4,254.44,Apple Pay,Delivered,Standard,Website,,7,5.0,
9984206,547541,2024-04-17,Beauty & Personal Care,Hair Dryer,1,21.65,0,21.65,27.99,1.3,50.94,Credit Card,Delivered,Next-Day,Marketplace,,1,1.0,
2864016,614147,2024-04-18,Sports & Outdoors,Adjustable Dumbbell Set,3,96.01,0,288.03,0.0,18.0,306.03,Credit Card,Delivered,Free Pickup,Website,,0,4.0,
6993795,104925,2024-04-19,Beauty & Personal Care,Skincare Gift Set,2,61.77,0,123.54,0.0,7.41,130.95,Gift Card,Delivered,Standard,Website,,7,4.0,
9114451,195758,2024-04-19,Home & Kitchen,LED Desk Lamp,1,265.08,0,265.08,24.99,16.57,306.64,PayPal,Delivered,Next-Day,Mobile App,,1,4.0,
8435959,622523,2024-04-20,Electronics,Noise-Cancelling Headphones,4,337.61,0,1350.44,0.0,81.03,1431.47,Credit Card,Delivered,Standard,Mobile App,,7,5.0,
2449150,733081,2024-04-20,Home & Kitchen,Ceramic Dinnerware Set,1,63.63,0,63.63,5.99,5.25,74.87,PayPal,Delivered,Standard,Marketplace,,7,,
2994551,122576,2024-04-20,Home & Kitchen,Memory Foam Pillow,2,71.95,0,143.9,0.0,8.99,152.89,Credit Card,Delivered,Standard,Marketplace,,7,5.0,
2864026,796682,2024-04-22,Grocery,Extra Virgin Olive Oil,5,21.67,0,108.35,12.99,6.5,127.84,Credit Card,Delivered,Express,Marketplace,,3,,
4692170,943477,2024-04-22,Sports & Outdoors,Fitness Tracker Watch,3,45.06,0,135.18,0.0,8.11,143.29,Debit Card,Returned,Standard,Website,,7,,Defective Item
3670072,241810,2024-04-23,Electronics,Mechanical Keyboard,2,300.27,0,600.54,0.0,36.03,636.57,Apple Pay,Delivered,Standard,Mobile App,,7,,
9111963,214719,2024-04-23,Electronics,Wireless Mouse,2,1100.03,0,2200.06,0.0,181.5,2381.56,Credit Card,Delivered,Standard,Website,,7,3.0,
3803745,666211,2024-04-23,Electronics,Noise-Cancelling Headphones,3,185.8,0,557.4,12.99,34.84,605.23,Apple Pay,Delivered,Express,Website,,3,5.0,
5788767,304008,2024-04-23,Sports & Outdoors,Mountain Bike Helmet,1,50.3,0,50.3,5.99,3.02,59.31,Credit Card,Delivered,Standard,Mobile App,,7,,
1369270,384136,2024-04-24,Home & Kitchen,Cotton Bed Sheets,1,118.73,15,100.92,0.0,8.33,109.25,Credit Card,Delivered,Standard,Website,VIP15,7,4.0,
7320116,856360,2024-04-24,Home & Kitchen,Coffee Maker,3,180.62,0,541.86,0.0,44.7,586.56,Debit Card,Delivered,Free Pickup,Mobile App,,0,,
7715942,265163,2024-04-25,Beauty & Personal Care,Vitamin C Serum,4,26.18,0,104.72,0.0,6.28,111.0,Debit Card,Delivered,Free Pickup,Website,,0,,
8260102,802647,2024-04-25,Pet Supplies,Aquarium Filter,4,74.33,0,297.32,0.0,24.53,321.85,PayPal,Delivered,Standard,Mobile App,,7,4.0,
9694442,404777,2024-04-26,Electronics,Streaming Media Player,1,240.46,0,240.46,12.99,24.05,277.5,Gift Card,Delivered,Express,Mobile App,,3,4.0,
1807984,312879,2024-04-26,Office Supplies,Stapler,2,129.46,0,258.92,12.99,15.54,287.45,Google Pay,Delivered,Express,Website,,3,3.0,
3864018,771645,2024-04-26,Home & Kitchen,Air Fryer,2,141.92,10,255.46,0.0,15.97,271.43,Gift Card,Returned,Standard,Marketplace,SAVE20,7,,Wrong Size
8983518,429344,2024-04-27,Electronics,Noise-Cancelling Headphones,1,404.14,0,404.14,0.0,24.25,428.39,PayPal,Delivered,Free Pickup,Mobile App,,0,,
8218073,248546,2024-04-27,Sports & Outdoors,Resistance Bands Set,2,82.32,5,156.41,0.0,12.9,169.31,Credit Card,Delivered,Standard,Mobile App,SUMMER10,7,4.0,
1622233,494006,2024-04-28,Clothing,Running Shoes,4,158.64,0,634.56,0.0,39.66,674.22,Google Pay,Delivered,Standard,Website,,7,4.0,
5776009,798962,2024-04-29,Toys & Games,Building Block Set,4,21.66,15,73.64,5.99,4.42,84.05,Apple Pay,Returned,Standard,Mobile App,FREESHIP,7,,Arrived Late
4175791,442609,2024-04-29,Home & Kitchen,Vacuum Cleaner,2,15.77,0,31.54,5.99,1.89,39.42,Credit Card,Delivered,Standard,Website,,7,3.0,
6895304,226229,2024-04-29,Electronics,4K Smart TV,3,214.24,0,642.72,0.0,38.56,681.28,Credit Card,Delivered,Standard,Mobile App,,7,4.0,
4905107,622669,2024-04-30,Books,Personal Finance 101,2,37.53,0,75.06,0.0,4.5,79.56,Credit Card,Delivered,,Website,,7,4.0,
7302160,244471,2024-04-30,Beauty & Personal Care,Sunscreen SPF50,2,17.29,0,34.58,5.99,2.85,43.42,PayPal,Delivered,Standard,Mobile App,,7,4.0,
5322287,747497,2024-04-30,Sports & Outdoors,Camping Tent,1,41.0,0,41.0,5.99,2.46,49.45,Credit Card,Delivered,Standard,Website,,7,4.0,
5520075,209703,2024-05-01,Sports & Outdoors,Yoga Mat,2,47.62,0,95.24,0.0,7.86,103.1,PayPal,Delivered,Standard,Website,,7,,
7120511,526724,2024-05-01,Electronics,Wireless Mouse,1,613.12,0,613.12,24.99,36.79,674.9,Credit Card,Delivered,Next-Day,Website,,1,1.0,
9283575,865643,2024-05-01,Toys & Games,Card Game Deck,1,8.27,0,8.27,5.99,0.66,14.92,Credit Card,Delivered,Standard,Mobile App,,7,5.0,
7582855,997140,2024-05-03,Electronics,4K Smart TV,1,76.59,0,76.59,0.0,9.96,86.55,Google Pay,Delivered,Standard,Website,,7,2.0,
9549598,981214,2024-05-03,Sports & Outdoors,Resistance Bands Set,1,49.14,0,49.14,5.99,4.05,59.18,Credit Card,Delivered,Standard,Website,,7,,
3798316,248039,2024-05-03,Home & Kitchen,Cutlery Set,1,85.7,0,85.7,12.99,7.07,105.76,PayPal,Delivered,Express,Website,,3,5.0,
3821878,716918,2024-05-03,Toys & Games,Outdoor Water Blaster,2,15.19,0,30.38,5.99,1.9,38.27,Credit Card,Delivered,Standard,Marketplace,,7,3.0,
9467336,639080,2024-05-03,Books,Science Fiction Epic,5,27.0,0,135.0,0.0,8.1,143.1,Debit Card,Delivered,Standard,Mobile App,,7,3.0,
7785412,279737,2024-05-04,Clothing,Running Shoes,1,124.17,0,124.17,24.99,10.24,159.4,Debit Card,Delivered,Next-Day,Website,,1,5.0,
6653750,664785,2024-05-04,Beauty & Personal Care,Sunscreen SPF50,2,33.24,0,66.48,5.99,4.32,76.79,Credit Card,Shipped,Standard,Website,,7,,
7023439,209703,2024-05-04,Clothing,Cotton T-Shirt,1,180.0,10,162.0,0.0,9.72,171.72,PayPal,Returned,Standard,Mobile App,WELCOME10,7,,Arrived Late
3484134,178914,2024-05-04,Books,Historical Biography,2,17.34,0,34.68,5.99,3.47,44.14,Apple Pay,Delivered,Standard,Mobile App,,7,5.0,
9907125,688411,2024-05-05,Electronics,Streaming Media Player,1,81.17,0,81.17,0.0,4.87,86.04,PayPal,Delivered,Standard,Website,,7,5.0,
8809580,638422,2024-05-05,Clothing,Wool Sweater,6,111.14,0,666.84,0.0,53.35,720.19,Credit Card,Delivered,Standard,Mobile App,,7,1.0,
5894330,660873,2024-05-05,Sports & Outdoors,Camping Tent,1,208.24,0,208.24,0.0,41.65,249.89,Apple Pay,Delivered,Standard,Website,,7,4.0,
3719727,868465,2024-05-06,Toys & Games,Building Block Set,2,45.98,0,91.96,24.99,5.52,122.47,Debit Card,Delivered,Next-Day,Mobile App,,1,5.0,
4125233,476547,2024-05-06,Clothing,Summer Dress,4,22.74,0,90.96,24.99,5.46,121.41,Credit Card,Delivered,Next-Day,Website,,1,,
5640274,598248,2024-05-06,Home & Kitchen,Cotton Bed Sheets,2,199.62,25,299.43,0.0,38.93,338.36,PayPal,Delivered,Standard,Website,FREESHIP,7,,
3900495,622527,2024-05-06,Beauty & Personal Care,Hair Dryer,3,10.84,0,32.52,5.99,2.68,41.19,PayPal,Delivered,Standard,Mobile App,,7,4.0,
6171481,805419,2024-05-06,Sports & Outdoors,Resistance Bands Set,1,106.67,0,106.67,0.0,6.4,113.07,PayPal,Delivered,Standard,Marketplace,,7,,
8216924,315385,2024-05-07,Electronics,4K Smart TV,3,572.76,0,1718.28,12.99,111.69,1842.96,PayPal,Returned,Express,Mobile App,,3,,Better Price Found
9059236,969091,2024-05-07,Sports & Outdoors,Insulated Water Bottle,1,73.89,0,73.89,5.99,6.1,85.98,Credit Card,Delivered,Standard,Mobile App,,7,5.0,
8505493,653198,2024-05-07,Home & Kitchen,Cutlery Set,2,69.99,0,139.98,0.0,28.0,167.98,PayPal,Delivered,Standard,Website,,7,4.0,
8502784,717194,2024-05-07,Grocery,Pasta Variety Pack,1,11.64,15,9.89,5.99,0.62,16.5,Debit Card,Delivered,Standard,Website,FREESHIP,7,4.0,
7643312,729799,2024-05-08,Books,Mystery Novel,1,14.24,20,11.39,5.99,0.94,18.32,Debit Card,Delivered,Standard,Marketplace,SAVE20,7,,
5740473,610234,2024-05-08,Electronics,Streaming Media Player,4,115.19,0,460.76,0.0,28.8,489.56,Credit Card,Delivered,Standard,Mobile App,,7,,
8907351,312967,2024-05-09,Electronics,Mechanical Keyboard,1,325.81,0,325.81,0.0,19.55,345.36,Credit Card,Delivered,Standard,Website,,7,5.0,
3322783,974063,2024-05-09,Clothing,Summer Dress,3,78.22,0,234.66,24.99,14.67,274.32,Google Pay,Delivered,Next-Day,Website,,1,3.0,
5120296,265163,2024-05-09,Beauty & Personal Care,Facial Moisturizer,1,65.13,0,65.13,27.99,0.0,93.12,Gift Card,Delivered,Next-Day,Website,,1,4.0,
6137267,652739,2024-05-10,Beauty & Personal Care,Shampoo & Conditioner Set,3,38.83,0,116.49,0.0,6.99,123.48,Credit Card,Delivered,Standard,Website,,7,,
5514908,225693,2024-05-10,Home & Kitchen,Ceramic Dinnerware Set,1,29.34,0,29.34,0.0,1.76,31.1,Credit Card,Returned,Free Pickup,Mobile App,,0,,Changed Mind
3826415,530251,2024-05-10,Electronics,Wireless Earbuds,1,95.95,0,95.95,0.0,12.47,108.42,Debit Card,Delivered,Standard,Mobile App,,7,4.0,
4727349,225693,2024-05-11,Electronics,Mechanical Keyboard,2,261.79,0,523.58,0.0,41.89,565.47,Google Pay,Delivered,Standard,Mobile App,,7,4.0,
1795861,533723,2024-05-11,Office Supplies,Label Maker,1,11.27,0,11.27,5.99,0.68,17.94,Credit Card,Delivered,Standard,Marketplace,,7,4.0,
3928351,515308,2024-05-11,Office Supplies,Notebook Set,2,41.47,15,70.5,5.99,4.23,80.72,Credit Card,Delivered,Standard,Mobile App,SUMMER10,7,4.0,
5698381,616639,2024-05-13,Clothing,Cotton T-Shirt,1,81.74,0,81.74,12.99,16.35,111.08,Credit Card,Delivered,Express,Mobile App,,3,,
4197573,418734,2024-05-13,Home & Kitchen,Air Fryer,1,109.5,0,109.5,12.99,21.9,144.39,Credit Card,Delivered,Express,Website,,3,5.0,
6319424,370685,2024-05-13,Clothing,Men's Denim Jacket,2,44.92,0,89.84,0.0,5.62,95.46,Debit Card,Delivered,Standard,Website,,7,,
4619622,764258,2024-05-14,Pet Supplies,Cat Litter Box,3,21.34,0,64.02,0.0,3.84,67.86,Credit Card,Shipped,Free Pickup,Mobile App,,0,,
4686777,343810,2024-05-14,Toys & Games,Remote Control Car,2,93.27,0,186.54,0.0,15.39,201.93,PayPal,Shipped,Standard,Website,,7,,
7080864,568238,2024-05-14,Sports & Outdoors,Yoga Mat,1,74.64,10,67.18,14.99,8.73,90.9,Credit Card,Delivered,Express,Website,VIP15,3,5.0,
7565746,698997,2024-05-14,Beauty & Personal Care,Shampoo & Conditioner Set,1,44.96,0,44.96,14.99,2.7,62.65,Debit Card,Delivered,Express,Website,,3,,
8662287,764258,2024-05-15,Office Supplies,Label Maker,3,109.51,0,328.53,0.0,27.1,355.63,PayPal,Delivered,Free Pickup,Website,,0,1.0,
8554111,279737,2024-05-15,Sports & Outdoors,Basketball,3,37.07,0,111.21,12.99,6.67,130.87,Google Pay,Delivered,Express,Website,,3,3.0,
7992417,384588,2024-05-15,Clothing,Winter Parka,2,108.47,0,216.94,0.0,13.56,230.5,Credit Card,Delivered,Standard,Marketplace,,7,,
4308024,757288,2024-05-15,Clothing,Men's Denim Jacket,3,143.23,20,343.75,0.0,20.62,364.37,Credit Card,Delivered,Free Pickup,Website,FLASH30,0,,
5078406,750599,2024-05-15,Home & Kitchen,Ceramic Dinnerware Set,1,197.47,0,197.47,24.99,12.34,234.8,Credit Card,Delivered,Next-Day,Mobile App,,1,4.0,
9984121,919427,2024-05-15,Electronics,Laptop Stand,2,214.5,0,429.0,12.99,35.39,477.38,Credit Card,Delivered,Express,Website,,3,,
8989090,664785,2024-05-15,Beauty & Personal Care,Vitamin C Serum,2,28.81,0,57.62,14.99,3.46,76.07,Debit Card,Delivered,Express,Website,,3,4.0,
8164235,814732,2024-05-16,Electronics,Bluetooth Speaker,2,222.93,0,445.86,0.0,57.96,503.82,Credit Card,Delivered,Standard,Mobile App,,7,1.0,
7529398,438706,2024-05-16,Books,Children's Picture Book,1,33.65,0,33.65,14.99,0.0,48.64,PayPal,Delivered,Express,Marketplace,,3,4.0,
9354369,932843,2024-05-17,Grocery,Extra Virgin Olive Oil,3,6.09,10,16.44,5.99,3.29,25.72,Debit Card,Cancelled,Standard,Mobile App,FREESHIP,7,,
7375553,429344,2024-05-17,Electronics,Wireless Earbuds,1,304.5,0,304.5,0.0,25.12,329.62,Credit Card,Delivered,Standard,Website,,7,4.0,
7658929,750599,2024-05-17,Home & Kitchen,Cotton Bed Sheets,2,68.82,0,137.64,12.99,22.02,172.65,Debit Card,Cancelled,Express,Mobile App,,3,,
7922133,514284,2024-05-17,Clothing,Women's Yoga Pants,3,62.18,0,186.54,0.0,11.66,198.2,Google Pay,Cancelled,Standard,Mobile App,,7,,
7153014,152422,2024-05-17,Books,Science Fiction Epic,2,10.2,0,20.4,14.99,1.68,37.07,Apple Pay,Delivered,Express,Marketplace,,3,3.0,
3656669,157373,2024-05-18,Beauty & Personal Care,Vitamin C Serum,4,63.35,0,253.4,12.99,15.84,282.23,Debit Card,Shipped,Express,Mobile App,,3,,
7988743,549826,2024-05-18,Electronics,Mechanical Keyboard,1,381.09,0,381.09,0.0,31.44,412.53,Apple Pay,Delivered,Standard,Website,,7,,
5227933,221043,2024-05-19,Toys & Games,Building Block Set,1,51.55,20,41.24,5.99,5.36,52.59,Apple Pay,Returned,Standard,Website,HOLIDAY25,7,,Better Price Found
2647575,969906,2024-05-19,Books,Children's Picture Book,4,20.91,5,79.46,12.99,4.77,97.22,Gift Card,Delivered,Express,Mobile App,HOLIDAY25,3,4.0,
7323425,457597,2024-05-20,Sports & Outdoors,Adjustable Dumbbell Set,1,31.38,0,31.38,27.99,2.59,61.96,Debit Card,Delivered,Next-Day,Website,,1,,
3706464,868822,2024-05-20,Electronics,4K Smart TV,3,122.6,0,367.8,0.0,22.99,390.79,PayPal,Delivered,Standard,Website,,7,,
1365077,498642,2024-05-20,Clothing,Winter Parka,1,33.25,25,24.94,27.99,2.06,54.99,Credit Card,Delivered,Next-Day,Website,SUMMER10,1,,
1752019,885352,2024-05-20,Sports & Outdoors,Fitness Tracker Watch,3,116.41,0,349.23,12.99,20.95,383.17,Debit Card,Processing,Express,Website,,3,,
2890077,476035,2024-05-21,Sports & Outdoors,Insulated Water Bottle,1,58.11,15,49.39,5.99,4.94,60.32,PayPal,Delivered,Standard,Website,WELCOME10,7,,
2558741,670928,2024-05-22,Electronics,Wireless Mouse,2,334.22,25,501.33,0.0,30.08,531.41,PayPal,Delivered,Free Pickup,Mobile App,SUMMER10,0,,
1758862,377565,2024-05-22,Home & Kitchen,Coffee Maker,1,196.62,0,196.62,0.0,12.29,208.91,Google Pay,Delivered,Standard,Mobile App,,7,1.0,
9535806,650325,2024-05-22,Home & Kitchen,Cotton Bed Sheets,1,175.44,0,175.44,0.0,0.0,175.44,Debit Card,Delivered,Standard,Marketplace,,7,,
5338634,798962,2024-05-23,Toys & Games,Board Game Classic,1,11.4,0,11.4,14.99,0.71,27.1,Apple Pay,Cancelled,Express,Website,,3,,
3532884,954194,2024-05-23,Grocery,Mixed Nuts Pack,3,5.99,0,17.97,5.99,1.48,25.44,Apple Pay,Delivered,Standard,Marketplace,,7,5.0,
3396611,529534,2024-05-24,Clothing,Cotton T-Shirt,5,29.43,10,132.44,0.0,7.95,140.39,Debit Card,Cancelled,Standard,Mobile App,SAVE20,7,,
8903987,526706,2024-05-25,Clothing,Running Shoes,1,69.47,5,66.0,27.99,4.12,98.11,Debit Card,Returned,Next-Day,Mobile App,WELCOME10,1,,Wrong Size
3619423,748905,2024-05-25,Clothing,Slim Fit Jeans,1,31.85,0,31.85,5.99,2.63,40.47,Credit Card,Delivered,Standard,Mobile App,,7,,
3176942,802087,2024-05-26,Clothing,Winter Parka,2,82.24,0,164.48,0.0,10.69,175.17,Apple Pay,Returned,Standard,Marketplace,,7,,Not as Described
9359077,902174,2024-05-26,Clothing,Summer Dress,1,81.13,0,81.13,0.0,4.87,86.0,PayPal,Delivered,Standard,Website,,7,5.0,
7732877,159870,2024-05-26,Books,Fantasy Trilogy Box Set,1,13.09,25,9.82,5.99,1.28,17.09,Google Pay,Delivered,Standard,Website,SAVE20,7,2.0,
4116271,157373,2024-05-27,Beauty & Personal Care,Electric Razor,4,52.7,15,179.18,12.99,10.75,202.92,Credit Card,Delivered,Express,Mobile App,HOLIDAY25,3,4.0,
4617909,777635,2024-05-27,Home & Kitchen,Stand Mixer,2,70.15,0,140.3,12.99,14.03,167.32,Google Pay,Delivered,Express,Marketplace,,3,5.0,
2677511,119888,2024-05-27,Beauty & Personal Care,Makeup Palette,1,43.62,0,43.62,5.99,3.49,53.1,Debit Card,Delivered,Standard,Website,,7,5.0,
4889752,585787,2024-05-27,Electronics,Wireless Earbuds,2,275.5,0,551.0,0.0,0.0,551.0,Apple Pay,Delivered,Standard,Mobile App,,7,3.0,
4636207,944244,2024-05-27,Toys & Games,Educational STEM Kit,1,44.6,0,44.6,5.99,3.68,54.27,Debit Card,Delivered,Standard,Website,,7,1.0,
8986101,185515,2024-05-28,Home & Kitchen,Coffee Maker,2,131.33,25,197.0,0.0,12.31,209.31,PayPal,Returned,Standard,Mobile App,WELCOME10,7,,Not as Described
2727788,813547,2024-05-28,Toys & Games,Plush Teddy Bear,3,49.22,0,147.66,0.0,12.18,159.84,Credit Card,Delivered,Standard,Website,,7,3.0,
5200758,476035,2024-05-28,Clothing,Slim Fit Jeans,5,27.33,0,136.65,24.99,8.54,170.18,Debit Card,Delivered,Next-Day,Website,,1,,
7965022,264557,2024-05-28,Clothing,Men's Denim Jacket,2,40.04,0,80.08,12.99,4.8,97.87,Google Pay,Delivered,Express,Website,,3,,
5647242,377565,2024-05-28,Grocery,Extra Virgin Olive Oil,4,13.99,30,39.17,5.99,2.35,47.51,PayPal,Cancelled,Standard,Mobile App,SUMMER10,7,,
7780820,380844,2024-05-29,Clothing,Summer Dress,2,71.7,30,100.38,0.0,8.28,108.66,Credit Card,Delivered,Standard,Marketplace,SUMMER10,7,5.0,
7748401,956945,2024-05-29,Grocery,Protein Bar Box,1,41.77,0,41.77,14.99,2.51,59.27,Debit Card,Delivered,Express,Marketplace,,3,3.0,
4852191,229422,2024-05-29,Clothing,Summer Dress,1,151.47,10,136.32,12.99,8.18,157.49,Google Pay,Delivered,Express,Website,WELCOME10,3,,
6635313,796682,2024-05-29,Books,Graphic Novel,2,21.77,0,43.54,14.99,3.48,62.01,Credit Card,Delivered,Express,Marketplace,,3,4.0,
8080288,581702,2024-05-30,Toys & Games,Educational STEM Kit,1,11.27,5,10.71,14.99,0.64,26.34,Debit Card,Delivered,Express,Website,SAVE20,3,,
9526013,610234,2024-05-30,Beauty & Personal Care,Electric Toothbrush,3,23.07,0,69.21,5.99,4.15,79.35,Debit Card,Delivered,Standard,Mobile App,,7,5.0,
4646231,652739,2024-06-01,Electronics,Noise-Cancelling Headphones,1,330.82,0,330.82,0.0,26.47,357.29,Credit Card,Delivered,Standard,Website,,7,4.0,
8688970,977095,2024-06-01,Office Supplies,Sticky Notes Pack,2,75.3,30,105.42,0.0,21.08,126.5,Debit Card,Delivered,Standard,Website,VIP15,7,,
7121889,315385,2024-06-02,Sports & Outdoors,Hiking Backpack,1,40.7,0,40.7,14.99,2.54,58.23,Credit Card,Delivered,Express,Website,,3,5.0,
4814820,761450,2024-06-02,Clothing,Women's Yoga Pants,3,39.79,0,119.37,0.0,23.87,143.24,Credit Card,Delivered,Standard,Website,,7,,
4295424,411928,2024-06-02,Office Supplies,Ergonomic Office Chair,2,71.76,0,143.52,0.0,28.7,172.22,PayPal,Delivered,Standard,Mobile App,,7,,
6503163,513724,2024-06-02,Home & Kitchen,Cotton Bed Sheets,4,123.6,0,494.4,0.0,64.27,558.67,Google Pay,Delivered,Free Pickup,Website,,0,,
7083409,385214,2024-06-02,Electronics,Wireless Mouse,2,325.64,5,618.72,0.0,80.43,699.15,Apple Pay,Delivered,Standard,Mobile App,HOLIDAY25,7,,
3656055,598248,2024-06-03,Office Supplies,Desk Organizer,4,55.59,0,222.36,12.99,18.34,253.69,Debit Card,Cancelled,Express,Website,,3,,
2546636,808680,2024-06-04,Clothing,Summer Dress,2,57.67,0,115.34,0.0,9.52,124.86,Apple Pay,Delivered,Standard,Marketplace,,7,,
2715256,185515,2024-06-04,Beauty & Personal Care,Makeup Palette,2,33.75,20,54.0,5.99,4.46,64.45,Apple Pay,Returned,Standard,Mobile App,HOLIDAY25,7,,Wrong Size
6755357,905920,2024-06-04,Grocery,Organic Coffee Beans,4,21.27,0,85.08,12.99,0.0,98.07,Credit Card,Delivered,Express,Marketplace,,3,5.0,
4200090,312879,2024-06-04,Electronics,Smartphone Case,3,157.18,20,377.23,12.99,23.58,413.8,Debit Card,Delivered,Express,Website,SUMMER10,3,3.0,
5464512,907174,2024-06-04,Electronics,Noise-Cancelling Headphones,3,256.65,0,769.95,0.0,46.2,816.15,Debit Card,Delivered,Standard,Website,,7,,
2325670,519251,2024-06-04,Electronics,Portable Charger,1,53.91,0,53.91,27.99,7.01,88.91,Credit Card,Delivered,Next-Day,Website,,1,,
4069764,504905,2024-06-04,Clothing,Summer Dress,3,58.93,0,176.79,0.0,35.36,212.15,Debit Card,Delivered,Standard,Website,,7,,
7164756,539241,2024-06-05,Office Supplies,Desk Organizer,2,39.82,0,79.64,12.99,0.0,92.63,,Returned,Express,Website,,3,,Better Price Found
1735440,348817,2024-06-05,Toys & Games,Remote Control Car,2,86.12,25,129.18,0.0,7.75,136.93,Credit Card,Delivered,Standard,Mobile App,FLASH30,7,4.0,
1854292,782085,2024-06-05,Clothing,Wool Sweater,2,94.21,0,188.42,12.99,11.31,212.72,Credit Card,Returned,Express,Mobile App,,3,,Wrong Size
1931525,282050,2024-06-05,Home & Kitchen,Memory Foam Pillow,1,130.28,0,130.28,12.99,10.75,154.02,Credit Card,Delivered,Express,Marketplace,,3,,
8045871,843085,2024-06-06,Toys & Games,Plush Teddy Bear,4,33.88,0,135.52,0.0,11.18,146.7,Debit Card,Delivered,Standard,Website,,7,4.0,
6666475,168637,2024-06-06,Books,Personal Finance 101,1,21.03,0,21.03,14.99,1.26,37.28,Credit Card,Delivered,Express,Marketplace,,3,5.0,
6757024,429617,2024-06-06,Clothing,Wool Sweater,2,31.17,10,56.11,14.99,3.37,74.47,Credit Card,Delivered,Express,Website,HOLIDAY25,3,4.0,
2727812,270348,2024-06-06,Electronics,Wireless Earbuds,1,296.58,0,296.58,0.0,59.32,355.9,PayPal,Delivered,Standard,Mobile App,,7,3.0,
7998154,908295,2024-06-06,Clothing,Cotton T-Shirt,2,28.83,0,57.66,5.99,3.46,67.11,Apple Pay,Delivered,Standard,Marketplace,,7,,
4386294,304008,2024-06-07,Sports & Outdoors,Adjustable Dumbbell Set,1,129.0,0,129.0,24.99,10.64,164.63,PayPal,Delivered,Next-Day,Mobile App,,1,3.0,
6196385,276672,2024-06-07,Sports & Outdoors,Basketball,3,137.52,15,350.68,0.0,21.92,372.6,Credit Card,Delivered,Standard,Website,FREESHIP,7,3.0,
